,Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
4098,SPEC,"Spectaire Holdings, Inc. - Common Stock",G,N,D,100.0,N,N
4099,SPECW,"Spectaire Holdings, Inc. - Warrants",G,N,D,100.0,N,N
4100,SPFI,"South Plains Financial, Inc. - Common Stock",Q,N,N,100.0,N,N
4101,SPGC,"Sacks Parente Golf, Inc. - Common Stock",S,N,D,100.0,N,N
4102,SPI,"SPI Energy Co., Ltd. - Ordinary Shares",Q,N,D,100.0,N,N
4103,SPKL,Spark I Acquisition Corp. - Class A Ordinary Share,G,N,N,100.0,N,N
4104,SPKLU,Spark I Acquisition Corp. - Unit,G,N,N,100.0,N,N
4105,SPKLW,Spark I Acquisition Corp. - Warrant,G,N,N,100.0,N,N
4106,SPNS,Sapiens International Corporation N.V. - Common Shares,Q,N,N,100.0,N,N
4107,SPOK,"Spok Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
4108,SPPL,SIMPPLE LTD. - Ordinary Shares,S,N,N,100.0,N,N
4109,SPRB,"Spruce Biosciences, Inc. - Common Stock",Q,N,N,100.0,N,N
4110,SPRC,SciSparc Ltd. - Ordinary Shares,S,N,N,100.0,N,N
4111,SPRO,"Spero Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
4112,SPRX,Spear Alpha ETF,G,N,N,100.0,Y,N
4113,SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0,N,N
4114,SPSC,"SPS Commerce, Inc. - Common Stock",Q,N,N,100.0,N,N
4115,SPT,"Sprout Social, Inc - Class A Common Stock",S,N,N,100.0,N,N
4116,SPTN,SpartanNash Company - Common Stock,Q,N,N,100.0,N,N
4117,SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
4118,SPWR,SunPower Corporation - Common Stock,Q,N,E,100.0,N,N
4119,SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",S,N,N,100.0,N,N
4120,SQFTP,"Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",S,N,N,100.0,N,N
4121,SQFTW,"Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants",S,N,N,100.0,N,N
4122,SQLV,Royce Quant Small-Cap Quality Value ETF,G,N,N,100.0,Y,N
4123,SQQQ,ProShares UltraPro Short QQQ,G,N,N,100.0,Y,N
4124,SRAD,Sportradar Group AG - Class A Ordinary Shares,Q,N,N,100.0,N,N
4125,SRBK,"SR Bancorp, Inc. - Common stock",S,N,N,100.0,N,N
4126,SRCE,1st Source Corporation - Common Stock,Q,N,N,100.0,N,N
4127,SRCL,"Stericycle, Inc. - Common Stock",Q,N,N,100.0,N,N
4128,SRDX,"Surmodics, Inc. - Common Stock",Q,N,N,100.0,N,N
4129,SRET,Global X SuperDividend REIT ETF,G,N,N,100.0,Y,N
4130,SRM,"SRM Entertainment, Inc. - Common Stock",S,N,N,100.0,N,N
4131,SRPT,"Sarepta Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
4132,SRRK,Scholar Rock Holding Corporation - Common Stock,Q,N,N,100.0,N,N
4133,SRTS,"Sensus Healthcare, Inc. - Common Stock",S,N,N,100.0,N,N
4134,SRZN,"Surrozen, Inc. - Common Stock",S,N,N,100.0,N,N
4135,SRZNW,"Surrozen, Inc. - Warrant",S,N,N,100.0,N,N
4136,SSBI,Summit State Bank - Common Stock,G,N,N,100.0,N,N
4137,SSBK,"Southern States Bancshares, Inc. - Common Stock",Q,N,N,100.0,N,N
4138,SSIC,Silver Spike Investment Corp. - Common Stock,G,N,N,100.0,N,N
4139,SSKN,"Strata Skin Sciences, Inc. - Common Stock",S,N,D,100.0,N,N
4140,SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
4141,SSNT,"SilverSun Technologies, Inc. - Common Stock",S,N,N,100.0,N,N
4142,SSP,E.W. Scripps Company (The) - Class A Common Stock,Q,N,N,100.0,N,N
4143,SSRM,SSR Mining Inc. - Common Stock,Q,N,N,100.0,N,N
4144,SSSS,SuRo Capital Corp. - Closed End Fund,Q,N,N,100.0,N,N
4145,SSSSL,SuRo Capital Corp. - 6.00% Notes due 2026,G,N,N,100.0,N,N
4146,SSTI,"SoundThinking, Inc. - Common Stock",S,N,N,100.0,N,N
4147,SSYS,"Stratasys, Ltd. - Common Stock",Q,N,N,100.0,N,N
4148,STAA,STAAR Surgical Company - Common Stock,G,N,N,100.0,N,N
4149,STAF,"Staffing 360 Solutions, Inc. - Common Stock",S,N,D,100.0,N,N
4150,STBA,"S&T Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
4151,STBX,Starbox Group Holdings Ltd. - Ordinary Shares,S,N,D,100.0,N,N
4152,STCN,"Steel Connect, Inc. - Common Stock",S,N,N,100.0,N,N
4153,STEP,StepStone Group Inc. - Class A Common Stock,Q,N,N,100.0,N,N
4154,STER,Sterling Check Corp. - Common Stock,Q,N,N,100.0,N,N
4155,STGW,Stagwell Inc. - Class A Common Stock,Q,N,N,100.0,N,N
4156,STHO,Star Holdings - Shares of Beneficial Interest,G,N,N,100.0,N,N
4157,STI,"Solidion Technology, Inc. - Common Stock",G,N,N,100.0,N,N
4158,STIM,"Neuronetics, Inc. - Common Stock",G,N,N,100.0,N,N
4159,STKH,Steakholder Foods Ltd. - American Depositary Shares,S,N,D,100.0,N,N
4160,STKL,"SunOpta, Inc. - Common Stock",Q,N,N,100.0,N,N
4161,STKS,"The ONE Group Hospitality, Inc. - Common Stock",S,N,N,100.0,N,N
4162,STLD,"Steel Dynamics, Inc. - Common Stock",Q,N,N,100.0,N,N
4163,STNE,StoneCo Ltd. - Class A Common Share,Q,N,N,100.0,N,N
4164,STOK,"Stoke Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
4165,STRA,"Strategic Education, Inc. - Common Stock",Q,N,N,100.0,N,N
4166,STRL,"Sterling Infrastructure, Inc. - Common Stock",Q,N,N,100.0,N,N
4167,STRM,"Streamline Health Solutions, Inc. - Common Stock",S,N,D,100.0,N,N
4168,STRO,"Sutro Biopharma, Inc. - Common Stock",G,N,N,100.0,N,N
4169,STRR,"Star Equity Holdings, Inc. - Common Stock",G,N,D,100.0,N,N
4170,STRRP,"Star Equity Holdings, Inc. - Series A Cumulative Perpetual Preferred Stock",G,N,N,100.0,N,N
4171,STRS,Stratus Properties Inc. - Common Stock,Q,N,N,100.0,N,N
4172,STRT,STRATTEC SECURITY CORPORATION - Common Stock,G,N,N,100.0,N,N
4173,STSS,Sharps Technology Inc. - Common Stock,S,N,D,100.0,N,N
4174,STSSW,Sharps Technology Inc. - Warrant,S,N,N,100.0,N,N
4175,STTK,"Shattuck Labs, Inc. - Common Stock",Q,N,N,100.0,N,N
4176,STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),Q,N,N,100.0,N,N
4177,SUGP,SU Group Holdings Limited - Ordinary Shares,S,N,N,100.0,N,N
4178,SUPN,"Supernus Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0,N,N
4179,SURG,"SurgePays, Inc. - Common Stock",S,N,N,100.0,N,N
4180,SURGW,"SurgePays, Inc. - Warrant",S,N,N,100.0,N,N
4181,SUSB,iShares ESG Aware 1-5 Year USD Corporate Bond ETF,G,N,N,100.0,Y,N
4182,SUSC,iShares ESG Aware USD Corporate Bond ETF,G,N,N,100.0,Y,N
4183,SUSL,iShares ESG MSCI USA Leaders ETF,G,N,N,100.0,Y,N
4184,SUUN,SolarBank Corporation - Common Stock,G,N,N,100.0,N,N
4185,SVA,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",Q,N,N,100.0,N,N
4186,SVC,Service Properties Trust - Shares of Beneficial Interest,Q,N,N,100.0,N,N
4187,SVII,Spring Valley Acquisition Corp. II - Class A Ordinary Shares,G,N,N,100.0,N,N
4188,SVIIR,Spring Valley Acquisition Corp. II - Rights,G,N,N,100.0,N,N
4189,SVIIU,Spring Valley Acquisition Corp. II - Units,G,N,N,100.0,N,N
4190,SVIIW,Spring Valley Acquisition Corp. II - Warrant,G,N,N,100.0,N,N
4191,SVMH,SRIVARU Holding Limited - Ordinary Shares,G,N,D,100.0,N,N
4192,SVMHW,SRIVARU Holding Limited - Warrant,S,N,N,100.0,N,N
4193,SVRA,"Savara, Inc. - Common Stock",Q,N,N,100.0,N,N
4194,SVRE,SaverOne 2014 Ltd. - American Depositary Shares,S,N,N,100.0,N,N
4195,SVREW,SaverOne 2014 Ltd. - Warrant,S,N,N,100.0,N,N
4196,SWAG,"Stran & Company, Inc. - Common Stock",S,N,N,100.0,N,N
4197,SWAGW,"Stran & Company, Inc. - Warrant",S,N,N,100.0,N,N
4198,SWAV,"Shockwave Medical, Inc. - Common Stock",Q,N,N,100.0,N,N
4199,SWBI,"Smith & Wesson Brands, Inc. - Common Stock",Q,N,N,100.0,N,N
4200,SWIM,"Latham Group, Inc. - Common Stock",Q,N,N,100.0,N,N
4201,SWIN,Solowin Holdings - Ordinary Share,S,N,N,100.0,N,N
4202,SWKH,SWK Holdings Corporation - Common Stock,G,N,N,100.0,N,N
4203,SWKHL,SWK Holdings Corporation - 9.00% Senior Notes due 2027,G,N,N,100.0,N,N
4204,SWKS,"Skyworks Solutions, Inc. - Common Stock",Q,N,N,100.0,N,N
4205,SWSS,Clean Energy Special Situations Corp.  - Common stock,S,N,N,100.0,N,N
4206,SWSSU,Clean Energy Special Situations Corp.  - Unit,S,N,N,100.0,N,N
4207,SWSSW,Clean Energy Special Situations Corp.  - Warrant,S,N,N,100.0,N,N
4208,SWTX,"SpringWorks Therapeutics, Inc. - common stock",Q,N,N,100.0,N,N
4209,SWVL,Swvl Holdings Corp - Ordinary Shares,S,N,N,100.0,N,N
4210,SWVLW,Swvl Holdings Corp - Warrant,S,N,N,100.0,N,N
4211,SXTC,"China SXT Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
4212,SXTP,"60 Degrees Pharmaceuticals, Inc. - Common Stock",S,N,D,100.0,N,N
4213,SXTPW,"60 Degrees Pharmaceuticals, Inc. - Warrant",S,N,N,100.0,N,N
4214,SY,So-Young International Inc. - American Depository Shares,G,N,N,100.0,N,N
4215,SYBT,"Stock Yards Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
4216,SYBX,"Synlogic, Inc. - Common Stock",S,N,N,100.0,N,N
4217,SYM,Symbotic Inc. - Class A Common Stock,G,N,N,100.0,N,N
4218,SYNA,Synaptics Incorporated - Common Stock,Q,N,N,100.0,N,N
4219,SYPR,"Sypris Solutions, Inc. - Common Stock",G,N,N,100.0,N,N
4220,SYRA,Syra Health Corp. - Class A Common Stock,S,N,N,100.0,N,N
4221,SYRE,"Spyre Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
4222,SYRS,"Syros Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
4223,SYT,"SYLA Technologies Co., Ltd. - American Depositary Shares",S,N,N,100.0,N,N
4224,SYTA,"Siyata Mobile, Inc. - Common Shares",S,N,N,100.0,N,N
4225,SYTAW,"Siyata Mobile, Inc. - Warrant",S,N,N,100.0,N,N
4226,TACT,TransAct Technologies Incorporated - Common Stock,G,N,N,100.0,N,N
4227,TAIT,Taitron Components Incorporated - Class A Common Stock,S,N,N,100.0,N,N
4228,TALK,"Talkspace, Inc. - Common Stock",S,N,N,100.0,N,N
4229,TALKW,"Talkspace, Inc. - Warrant",S,N,N,100.0,N,N
4230,TANH,Tantech Holdings Ltd. - Common Shares,S,N,D,100.0,N,N
4231,TAOP,Taoping Inc. - Ordinary Shares,S,N,N,100.0,N,N
4232,TARA,"Protara Therapeutics, Inc.  - Common Stock",G,N,N,100.0,N,N
4233,TARK,AXS 2X Innovation ETF,G,N,N,100.0,Y,N
4234,TARS,"Tarsus Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
4235,TASK,"TaskUs, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
4236,TAST,"Carrols Restaurant Group, Inc. - Common Stock",Q,N,N,100.0,N,N
4237,TATT,TAT Technologies Ltd. - Ordinary Shares,G,N,N,100.0,N,N
4238,TAYD,"Taylor Devices, Inc. - Common Stock",S,N,N,100.0,N,N
4239,TBBK,"The Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
4240,TBIL,US Treasury 3 Month Bill ETF,G,N,N,100.0,Y,N
4241,TBIO,"Telesis Bio, Inc. - Common Stock",Q,N,D,100.0,N,N
4242,TBLA,Taboola.com Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
4243,TBLAW,Taboola.com Ltd. - Warrant,Q,N,N,100.0,N,N
4244,TBLD,Thornburg Income Builder Opportunities Trust - Closed End Fund,Q,N,N,100.0,N,N
4245,TBLT,"ToughBuilt Industries, Inc. - Common Stock",S,N,N,100.0,N,N
4246,TBMC,Trailblazer Merger Corporation I - Class A Common Stock,G,N,N,100.0,N,N
4247,TBMCR,Trailblazer Merger Corporation I - Rights,G,N,N,100.0,N,N
4248,TBNK,Territorial Bancorp Inc. - Common Stock,Q,N,N,100.0,N,N
4249,TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",G,N,N,100.0,N,N
4250,TBRG,"TruBridge, Inc. - Common Stock",Q,N,N,100.0,N,N
4251,TC,TuanChe Limited - American Depositary Shares,S,N,N,100.0,N,N
4252,TCBC,"TC Bancshares, Inc. - Common Stock",S,N,N,100.0,N,N
4253,TCBI,"Texas Capital Bancshares, Inc. - Common Stock",Q,N,N,100.0,N,N
4254,TCBIO,"Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B",Q,N,N,100.0,N,N
4255,TCBK,TriCo Bancshares - Common Stock,Q,N,N,100.0,N,N
4256,TCBP,TC BioPharm (Holdings) plc - American Depositary Shares,S,N,N,100.0,N,N
4257,TCBPW,TC BioPharm (Holdings) plc - Warrants,S,N,N,100.0,N,N
4258,TCBS,"Texas Community Bancshares, Inc. - Common Stock",S,N,N,100.0,N,N
4259,TCBX,"Third Coast Bancshares, Inc. - Common Stock",Q,N,N,100.0,N,N
4260,TCHI,iShares MSCI China Multisector Tech ETF,G,N,N,100.0,Y,N
4261,TCJH,Top KingWin Ltd - Class A Ordinary Shares,S,N,N,100.0,N,N
4262,TCMD,"Tactile Systems Technology, Inc. - Common Stock",G,N,N,100.0,N,N
4263,TCOM,Trip.com Group Limited - American Depositary Shares,Q,N,N,100.0,N,N
4264,TCON,"TRACON Pharmaceuticals, Inc. - Common Stock",S,N,D,100.0,N,N
4265,TCPC,BlackRock TCP Capital Corp. - Closed End Fund,Q,N,N,100.0,N,N
4266,TCRT,"Alaunos Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
4267,TCRX,"TScan Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
4268,TCTM,TCTM Kids IT Education Inc. - American Depositary Shares,S,N,N,100.0,N,N
4269,TCX,Tucows Inc. - Common Stock,S,N,N,100.0,N,N
4270,TDI,Touchstone Dynamic International ETF,G,N,N,100.0,Y,N
4271,TDIV,First Trust NASDAQ Technology Dividend Index Fund,G,N,N,100.0,Y,N
4272,TDSB,Cabana Target Beta ETF,G,N,N,100.0,Y,N
4273,TDSC,Cabana Target Drawdown 10 ETF,G,N,N,100.0,Y,N
4274,TDUP,ThredUp Inc. - Class A Common Stock,Q,N,N,100.0,N,N
4275,TEAM,Atlassian Corporation  - Class A Common Stock,Q,N,N,100.0,N,N
4276,TECH,Bio-Techne Corp - Common Stock,Q,N,N,100.0,N,N
4277,TECTP,"Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock",S,N,N,100.0,N,N
4278,TELA,"TELA Bio, Inc. - Common stock",G,N,N,100.0,N,N
4279,TELO,"Telomir Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
4280,TENB,"Tenable Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
4281,TENK,TenX Keane Acquisition - Ordinary Share,G,N,N,100.0,N,N
4282,TENKR,TenX Keane Acquisition - Right,G,N,N,100.0,N,N
4283,TENKU,TenX Keane Acquisition - Unit,G,N,N,100.0,N,N
4284,TENX,"Tenax Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
4285,TER,"Teradyne, Inc. - Common Stock",Q,N,N,100.0,N,N
4286,TERN,"Terns Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
4287,TETE,Technology & Telecommunication Acquisition Corporation - Class A Ordinary Shares,G,N,N,100.0,N,N
4288,TETEU,Technology & Telecommunication Acquisition Corporation - Unit,G,N,N,100.0,N,N
4289,TETEW,Technology & Telecommunication Acquisition Corporation - Warrant,G,N,N,100.0,N,N
4290,TFFP,"TFF Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
4291,TFIN,"Triumph Financial, Inc. - Common Stock",Q,N,N,100.0,N,N
4292,TFINP,"Triumph Financial, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock",Q,N,N,100.0,N,N
4293,TFSL,TFS Financial Corporation - Common Stock,Q,N,N,100.0,N,N
4294,TGAA,Target Global Acquisition I Corp. - Class A Ordinary Share,G,N,N,100.0,N,N
4295,TGAAU,Target Global Acquisition I Corp. - Unit,G,N,N,100.0,N,N
4296,TGAAW,Target Global Acquisition I Corp. - Warrant,G,N,D,100.0,N,N
4297,TGAN,"Transphorm, Inc. - Common Stock",S,N,N,100.0,N,N
4298,TGL,Treasure Global Inc. - Common Stock,S,N,N,100.0,N,N
4299,TGTX,"TG Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
4300,TH,Target Hospitality Corp. - Common Stock,S,N,N,100.0,N,N
4301,THAR,"Tharimmune, Inc. - Common Stock",S,N,D,100.0,N,N
4302,THCH,TH International Limited - Ordinary shares,S,N,N,100.0,N,N
4303,THCP,"Thunder Bridge Capital Partners IV, Inc. - Class A Common Stock",G,N,D,100.0,N,N
4304,THCPU,"Thunder Bridge Capital Partners IV, Inc. - Unit",G,N,N,100.0,N,N
4305,THCPW,"Thunder Bridge Capital Partners IV, Inc. - Warrant",G,N,N,100.0,N,N
4306,THFF,First Financial Corporation Indiana - Common Stock,Q,N,N,100.0,N,N
4307,THMO,"ThermoGenesis Holdings, Inc. - Common Stock",S,N,D,100.0,N,N
4308,THRD,"Third Harmonic Bio, Inc. - Common Stock",G,N,N,100.0,N,N
4309,THRM,Gentherm Inc - Common Stock,Q,N,N,100.0,N,N
4310,THRY,"Thryv Holdings, Inc. - Common Stock",S,N,N,100.0,N,N
4311,THTX,Theratechnologies Inc. - Common Shares,S,N,N,100.0,N,N
4312,TIGO,Millicom International Cellular S.A. - Common Stock,Q,N,N,100.0,N,N
4313,TIGR,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,Q,N,N,100.0,N,N
4314,TIL,"Instil Bio, Inc. - Common Stock",S,N,N,100.0,N,N
4315,TILE,"Interface, Inc. - Common Stock",Q,N,N,100.0,N,N
4316,TIPT,Tiptree Inc. - Common Stock,S,N,N,100.0,N,N
4317,TIRX,TIAN RUIXIANG Holdings Ltd - Class A Ordinary Shares,S,N,H,100.0,N,N
4318,TITN,Titan Machinery Inc. - Common Stock,Q,N,N,100.0,N,N
4319,TIVC,"Tivic Health Systems, Inc. - Common stock",S,N,N,100.0,N,N
4320,TKLF,"Yoshitsu Co., Ltd - American Depositary Shares",S,N,D,100.0,N,N
4321,TKNO,"Alpha Teknova, Inc. - Common Stock",G,N,N,100.0,N,N
4322,TLF,"Tandy Leather Factory, Inc. - common stock",S,N,N,100.0,N,N
4323,TLGY,TLGY Acquisition Corporation - Class A Ordinary Share,G,N,D,100.0,N,N
4324,TLGYU,TLGY Acquisition Corporation - Unit,G,N,N,100.0,N,N
4325,TLGYW,TLGY Acquisition Corporation - Warrant,G,N,N,100.0,N,N
4326,TLIS,Talis Biomedical Corporation - common stock,S,N,N,100.0,N,N
4327,TLPH,"Talphera, Inc. - Common Stock",G,N,N,100.0,N,N
4328,TLRY,"Tilray Brands, Inc. - Common Stock",Q,N,N,100.0,N,N
4329,TLS,Telos Corporation - Common Stock,G,N,N,100.0,N,N
4330,TLSA,Tiziana Life Sciences Ltd - Common Shares,S,N,D,100.0,N,N
4331,TLSI,"TriSalus Life Sciences, Inc. - Common Stock",G,N,N,100.0,N,N
4332,TLSIW,"TriSalus Life Sciences, Inc. - Warrant",G,N,N,100.0,N,N
4333,TLT,iShares 20+ Year Treasury Bond ETF,G,N,N,100.0,Y,N
4334,TMC,TMC the metals company Inc. - Common Stock,Q,N,N,100.0,N,N
4335,TMCI,"Treace Medical Concepts, Inc. - Common Stock",Q,N,N,100.0,N,N
4336,TMCWW,TMC the metals company Inc. - Warrant,Q,N,N,100.0,N,N
4337,TMDX,"TransMedics Group, Inc. - Common Stock",G,N,N,100.0,N,N
4338,TMET,iShares Transition-Enabling Metals ETF,G,N,N,100.0,Y,N
4339,TMTC,TMT Acquisition Corp - Ordinary Shares,G,N,N,100.0,N,N
4340,TMTCR,TMT Acquisition Corp - Rights,G,N,N,100.0,N,N
4341,TMTCU,TMT Acquisition Corp - Unit,G,N,N,100.0,N,N
4342,TMUS,"T-Mobile US, Inc. - Common Stock",Q,N,N,100.0,N,N
4343,TNDM,"Tandem Diabetes Care, Inc. - Common Stock",G,N,N,100.0,N,N
4344,TNGX,"Tango Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
4345,TNON,"Tenon Medical, Inc. - Common Stock",S,N,D,100.0,N,N
4346,TNONW,"Tenon Medical, Inc. - Warrant",S,N,D,100.0,N,N
4347,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,S,N,D,100.0,N,N
4348,TNYA,"Tenaya Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
4349,TOI,"The Oncology Institute, Inc. - Common Stock",S,N,N,100.0,N,N
4350,TOIIW,"The Oncology Institute, Inc. - Warrant",S,N,N,100.0,N,N
4351,TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",S,N,D,100.0,N,N
4352,TOP,TOP Financial Group Limited - Ordinary Shares,S,N,N,100.0,N,N
4353,TOPS,TOP Ships Inc. - Common Stock,S,N,N,100.0,N,N
4354,TORO,Toro Corp. - Common stock,S,N,N,100.0,N,N
4355,TOUR,Tuniu Corporation - American Depositary Shares,G,N,D,100.0,N,N
4356,TOWN,Towne Bank - Common Stock,Q,N,N,100.0,N,N
4357,TPCS,TechPrecision Corporation - Common stock,S,N,N,100.0,N,N
4358,TPG,TPG Inc. - Class A Common Stock,Q,N,N,100.0,N,N
4359,TPGXL,TPG Inc. - 6.950% Fixed-Rate Junior Subordinated Notes due 2064,G,N,N,100.0,N,N
4360,TPIC,"TPI Composites, Inc. - Common Stock",G,N,N,100.0,N,N
4361,TPST,"Tempest Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
4362,TQQQ,ProShares UltraPro QQQ,G,N,N,100.0,Y,N
4363,TRAW,"Traws Pharma, Inc. - Common Stock",S,N,D,100.0,N,N
4364,TRDA,"Entrada Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
4365,TREE,"LendingTree, Inc. - Common Stock",Q,N,N,100.0,N,N
4366,TRES,Defiance Treasury Alternative Yield ETF,G,N,N,100.0,Y,N
4367,TRIB,Trinity Biotech plc - American Depositary Shares,Q,N,D,100.0,N,N
4368,TRIN,Trinity Capital Inc. - Common Stock,Q,N,N,100.0,N,N
4369,TRINL,Trinity Capital Inc. - 7.00% Notes Due 2025,G,N,N,100.0,N,N
4370,TRINZ,Trinity Capital Inc. - 7.875% Notes due 2029,Q,N,N,100.0,N,N
4371,TRIP,"TripAdvisor, Inc. - Common Stock",Q,N,N,100.0,N,N
4372,TRMB,Trimble Inc. - Common Stock,Q,N,N,100.0,N,N
4373,TRMD,TORM plc - Class A Common Stock,Q,N,N,100.0,N,N
4374,TRMK,Trustmark Corporation - Common Stock,Q,N,N,100.0,N,N
4375,TRML,"Tourmaline Bio, Inc.  - Common Stock",Q,N,N,100.0,N,N
4376,TRNR,Interactive Strength Inc. - Common Stock,S,N,D,100.0,N,N
4377,TRNS,"Transcat, Inc. - Common Stock",G,N,N,100.0,N,N
4378,TRON,Corner Growth Acquisition Corp. 2 - Class A Ordinary Share,S,N,D,100.0,N,N
4379,TRONU,Corner Growth Acquisition Corp. 2 - Units,S,N,N,100.0,N,N
4380,TRONW,Corner Growth Acquisition Corp. 2 - Warrants,S,N,N,100.0,N,N
4381,TROO,"TROOPS, Inc.  - Ordinary Shares",S,N,N,100.0,N,N
4382,TROW,"T. Rowe Price Group, Inc. - Common Stock",Q,N,N,100.0,N,N
4383,TRS,TriMas Corporation - Common Stock,Q,N,N,100.0,N,N
4384,TRST,TrustCo Bank Corp NY - Common Stock,Q,N,N,100.0,N,N
4385,TRUE,"TrueCar, Inc. - Common Stock",Q,N,N,100.0,N,N
4386,TRUG,"TruGolf Holdings, Inc. - Class A Common Stock",G,N,N,100.0,N,N
4387,TRUP,"Trupanion, Inc. - Common Stock",G,N,N,100.0,N,N
4388,TRVG,trivago N.V. - American Depositary Shares,Q,N,N,100.0,N,N
4389,TRVI,"Trevi Therapeutics, Inc. - Common Stock",G,N,N,100.0,N,N
4390,TRVN,"Trevena, Inc. - Common Stock",S,N,D,100.0,N,N
4391,TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,Q,N,N,100.0,N,N
4392,TSBK,"Timberland Bancorp, Inc. - Common Stock",G,N,N,100.0,N,N
4393,TSBX,Turnstone Biologics Corp. - Common Stock,G,N,N,100.0,N,N
4394,TSCO,Tractor Supply Company - Common Stock,Q,N,N,100.0,N,N
4395,TSDD,GraniteShares 2x Short TSLA Daily ETF,G,N,N,100.0,Y,N
4396,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
4397,TSHA,"Taysha Gene Therapies, Inc. - Common Stock",Q,N,N,100.0,N,N
4398,TSL,GraniteShares 1.25x Long TSLA Daily ETF,G,N,N,100.0,Y,N
4399,TSLA,"Tesla, Inc.  - Common Stock",Q,N,N,100.0,N,N
4400,TSLL,Direxion Daily TSLA Bull 2X Shares,G,N,N,100.0,Y,N
4401,TSLQ,AXS TSLA Bear Daily ETF,G,N,N,100.0,Y,N
4402,TSLR,GraniteShares 2x Long TSLA Daily ETF,G,N,N,100.0,Y,N
4403,TSLS,Direxion Daily TSLA Bear 1X Shares,G,N,N,100.0,Y,N
4404,TSLT,T-REX 2X Long Tesla Daily Target ETF,G,N,N,100.0,Y,N
4405,TSLZ,T-Rex 2X Inverse Tesla Daily Target ETF,G,N,N,100.0,Y,N
4406,TSRI,"TSR, Inc. - Common Stock",S,N,N,100.0,N,N
4407,TSVT,"2seventy bio, Inc. - Common Stock",Q,N,N,100.0,N,N
4408,TTD,"The Trade Desk, Inc. - Class A Common Stock",G,N,N,100.0,N,N
4409,TTEC,"TTEC Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
4410,TTEK,"Tetra Tech, Inc. - Common Stock",Q,N,N,100.0,N,N
4411,TTGT,"TechTarget, Inc. - Common Stock",G,N,N,100.0,N,N
4412,TTMI,"TTM Technologies, Inc. - Common Stock",Q,N,N,100.0,N,N
4413,TTNP,"Titan Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
4414,TTOO,"T2 Biosystems, Inc. - Common Stock",S,N,D,100.0,N,N
4415,TTSH,"Tile Shop Holdings, Inc. - Common Stock",S,N,N,100.0,N,N
4416,TTWO,"Take-Two Interactive Software, Inc. - Common Stock",Q,N,N,100.0,N,N
